id,fecha,producto,categoria,precio,cantidad,total
2660,2024-06-03 19:32:19,Campera,Indumentaria,500,7,3500
2661,2024-06-03 19:32:19,Botines,Deportes,200,4,800
2662,2024-06-03 19:32:19,Cocina,Cocina,500,9,4500
2663,2024-06-03 19:32:19,Notebook,Tecnologia,1000,7,7000
2664,2024-06-03 19:32:19,Pelota,Deportes,50,2,100
2665,2024-06-03 19:32:19,Oleo,Arte,40,6,240
2666,2024-06-03 19:32:19,Juguete,Mascotas,10,4,40
2667,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,7,14000
2668,2024-06-03 19:32:19,Raqueta,Deportes,100,10,1000
2669,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
2670,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
2671,2024-06-03 19:32:19,Cama,Muebles,1000,7,7000
2672,2024-06-03 19:32:19,Tablet,Tecnologia,500,9,4500
2673,2024-06-03 19:32:19,Cuchillo,Cocina,20,2,40
2674,2024-06-03 19:32:19,Tablet,Tecnologia,500,6,3000
2675,2024-06-03 19:32:19,Mesa,Muebles,300,1,300
2676,2024-06-03 19:32:19,Sarten,Cocina,50,2,100
2677,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,5,1000
2678,2024-06-03 19:32:19,Amplificador,Musica,200,10,2000
2679,2024-06-03 19:32:19,Raqueta,Deportes,100,6,600
2680,2024-06-03 19:32:19,Lienzo,Arte,100,3,300
2681,2024-06-03 19:32:19,Bicicleta,Deportes,500,10,5000
2682,2024-06-03 19:32:19,Oleo,Arte,40,2,80
2683,2024-06-03 19:32:19,Amplificador,Musica,200,2,400
2684,2024-06-03 19:32:19,Lapicera,Libreria,10,3,30
2685,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
2686,2024-06-03 19:32:19,Oleo,Arte,40,10,400
2687,2024-06-03 19:32:19,Bicicleta,Deportes,500,1,500
2688,2024-06-03 19:32:19,Notebook,Tecnologia,1000,5,5000
2689,2024-06-03 19:32:19,Olla,Cocina,100,7,700
2690,2024-06-03 19:32:19,Sarten,Cocina,50,2,100
2691,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,2,1000
2692,2024-06-03 19:32:19,Cama,Muebles,1000,10,10000
2693,2024-06-03 19:32:19,Correa,Mascotas,15,8,120
2694,2024-06-03 19:32:19,Mesa,Muebles,300,8,2400
2695,2024-06-03 19:32:19,Collar,Mascotas,15,8,120
2696,2024-06-03 19:32:19,Botines,Deportes,200,3,600
2697,2024-06-03 19:32:19,Mesa,Muebles,300,8,2400
2698,2024-06-03 19:32:19,Mesa de luz,Muebles,50,3,150
2699,2024-06-03 19:32:19,Pintura,Arte,50,10,500
2700,2024-06-03 19:32:19,Cama,Mascotas,100,6,600
2701,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
2702,2024-06-03 19:32:19,Cama,Mascotas,100,9,900
2703,2024-06-03 19:32:19,Guitarra,Musica,300,1,300
2704,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
2705,2024-06-03 19:32:19,Cama,Mascotas,100,1,100
2706,2024-06-03 19:32:19,Goma,Libreria,5,9,45
2707,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,5,1000
2708,2024-06-03 19:32:19,Remera,Indumentaria,100,6,600
2709,2024-06-03 19:32:19,Cuaderno,Libreria,20,8,160
2710,2024-06-03 19:32:19,Cuchillo,Cocina,20,3,60
2711,2024-06-03 19:32:19,Comedero,Mascotas,20,5,100
2712,2024-06-03 19:32:19,Libro,Libreria,50,9,450
2713,2024-06-03 19:32:19,Botines,Deportes,200,4,800
2714,2024-06-03 19:32:19,Tenedor,Cocina,10,3,30
2715,2024-06-03 19:32:19,Oleo,Arte,40,8,320
2716,2024-06-03 19:32:19,Collar,Mascotas,15,5,75
2717,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
2718,2024-06-03 19:32:19,Notebook,Tecnologia,1000,2,2000
2719,2024-06-03 19:32:19,Botines,Deportes,200,5,1000
2720,2024-06-03 19:32:19,Libro,Libreria,50,8,400
2721,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,6,600
2722,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,6,1200
2723,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,10,2000
2724,2024-06-03 19:32:19,Silla,Muebles,100,2,200
2725,2024-06-03 19:32:19,Pincel,Arte,20,1,20
2726,2024-06-03 19:32:19,Bateria,Musica,500,1,500
2727,2024-06-03 19:32:19,Pelota,Deportes,50,4,200
2728,2024-06-03 19:32:19,Acrilico,Arte,30,3,90
2729,2024-06-03 19:32:19,Cuaderno,Libreria,20,6,120
2730,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,1,1500
2731,2024-06-03 19:32:19,Television,Tecnologia,1500,3,4500
2732,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
2733,2024-06-03 19:32:19,Cocina,Cocina,500,9,4500
2734,2024-06-03 19:32:19,Lienzo,Arte,100,4,400
2735,2024-06-03 19:32:19,Pelota,Deportes,50,10,500
2736,2024-06-03 19:32:19,Tenedor,Cocina,10,6,60
2737,2024-06-03 19:32:19,Cama,Muebles,1000,8,8000
2738,2024-06-03 19:32:19,Oleo,Arte,40,3,120
2739,2024-06-03 19:32:19,Goma,Libreria,5,9,45
2740,2024-06-03 19:32:19,Tablet,Tecnologia,500,7,3500
2741,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,7,1400
2742,2024-06-03 19:32:19,Television,Tecnologia,1500,9,13500
2743,2024-06-03 19:32:19,Smartphone,Tecnologia,300,6,1800
2744,2024-06-03 19:32:19,Oleo,Arte,40,3,120
2745,2024-06-03 19:32:19,Amplificador,Musica,200,5,1000
2746,2024-06-03 19:32:19,Television,Tecnologia,1500,1,1500
2747,2024-06-03 19:32:19,Teclado,Musica,200,2,400
2748,2024-06-03 19:32:19,Comedero,Mascotas,20,2,40
2749,2024-06-03 19:32:19,Cuchillo,Cocina,20,4,80
2750,2024-06-03 19:32:19,Pelota,Deportes,50,1,50
2751,2024-06-03 19:32:19,Correa,Mascotas,15,7,105
2752,2024-06-03 19:32:19,Cocina,Cocina,500,3,1500
2753,2024-06-03 19:32:19,Sarten,Cocina,50,3,150
2754,2024-06-03 19:32:19,Pincel,Arte,20,8,160
2755,2024-06-03 19:32:19,Juguete,Mascotas,10,2,20
2756,2024-06-03 19:32:19,Goma,Libreria,5,6,30
2757,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,7,10500
2758,2024-06-03 19:32:19,Silla,Muebles,100,4,400
2759,2024-06-03 19:32:19,Olla,Cocina,100,7,700
2760,2024-06-03 19:32:19,Pelota,Deportes,50,2,100
2761,2024-06-03 19:32:19,Lapicera,Libreria,10,3,30
2762,2024-06-03 19:32:19,Campera,Indumentaria,500,7,3500
2763,2024-06-03 19:32:19,Remera,Indumentaria,100,5,500
2764,2024-06-03 19:32:19,Cocina,Cocina,500,7,3500
2765,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,3,300
2766,2024-06-03 19:32:19,Bicicleta,Deportes,500,5,2500
2767,2024-06-03 19:32:19,Tablet,Tecnologia,500,7,3500
2768,2024-06-03 19:32:19,Mesa de luz,Muebles,50,1,50
2769,2024-06-03 19:32:19,Cama,Muebles,1000,10,10000
2770,2024-06-03 19:32:19,Mesa,Muebles,300,3,900
2771,2024-06-03 19:32:19,Television,Tecnologia,1500,5,7500
2772,2024-06-03 19:32:19,Guitarra,Musica,300,8,2400
2773,2024-06-03 19:32:19,Tenedor,Cocina,10,6,60
2774,2024-06-03 19:32:19,Lapicera,Libreria,10,3,30
2775,2024-06-03 19:32:19,Correa,Mascotas,15,2,30
2776,2024-06-03 19:32:19,Libro,Libreria,50,10,500
2777,2024-06-03 19:32:19,Raqueta,Deportes,100,7,700
2778,2024-06-03 19:32:19,Camiseta,Deportes,100,7,700
2779,2024-06-03 19:32:19,Pantalon,Indumentaria,300,3,900
2780,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,5,1000
2781,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,8,4000
2782,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,1,300
2783,2024-06-03 19:32:19,Tablet,Tecnologia,500,8,4000
2784,2024-06-03 19:32:19,Guitarra,Musica,300,7,2100
2785,2024-06-03 19:32:19,Campera,Indumentaria,500,1,500
2786,2024-06-03 19:32:19,Olla,Cocina,100,1,100
2787,2024-06-03 19:32:19,Collar,Mascotas,15,6,90
2788,2024-06-03 19:32:19,Remera,Indumentaria,100,10,1000
2789,2024-06-03 19:32:19,Regla,Libreria,5,7,35
2790,2024-06-03 19:32:19,Bateria,Musica,500,2,1000
2791,2024-06-03 19:32:19,Remera,Indumentaria,100,3,300
2792,2024-06-03 19:32:19,Libro,Libreria,50,7,350
2793,2024-06-03 19:32:19,Silla,Muebles,100,9,900
2794,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,8,1600
2795,2024-06-03 19:32:19,Cocina,Cocina,500,1,500
2796,2024-06-03 19:32:19,Regla,Libreria,5,5,25
2797,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,6,3000
2798,2024-06-03 19:32:19,Raqueta,Deportes,100,2,200
2799,2024-06-03 19:32:19,Bufanda,Indumentaria,50,2,100
2800,2024-06-03 19:32:19,Collar,Mascotas,15,1,15
2801,2024-06-03 19:32:19,Camiseta,Deportes,100,10,1000
2802,2024-06-03 19:32:19,Oleo,Arte,40,7,280
2803,2024-06-03 19:32:19,Cuaderno,Libreria,20,2,40
2804,2024-06-03 19:32:19,Sillon,Muebles,500,1,500
2805,2024-06-03 19:32:19,Television,Tecnologia,1500,3,4500
2806,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,10,1000
2807,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,3,600
2808,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,5,1500
2809,2024-06-03 19:32:19,Comedero,Mascotas,20,1,20
2810,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,7,14000
2811,2024-06-03 19:32:19,Tenedor,Cocina,10,10,100
2812,2024-06-03 19:32:19,Juguete,Mascotas,10,4,40
2813,2024-06-03 19:32:19,Pincel,Arte,20,1,20
2814,2024-06-03 19:32:19,Camiseta,Deportes,100,4,400
2815,2024-06-03 19:32:19,Comedero,Mascotas,20,9,180
2816,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,3,1500
2817,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
2818,2024-06-03 19:32:19,Cuaderno,Libreria,20,8,160
2819,2024-06-03 19:32:19,Sarten,Cocina,50,10,500
2820,2024-06-03 19:32:19,Silla,Muebles,100,10,1000
2821,2024-06-03 19:32:19,Pelota,Deportes,50,3,150
2822,2024-06-03 19:32:19,Correa,Mascotas,15,5,75
2823,2024-06-03 19:32:19,Mesa,Muebles,300,9,2700
2824,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,6,9000
2825,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,7,2100
2826,2024-06-03 19:32:19,Libro,Libreria,50,9,450
2827,2024-06-03 19:32:19,Goma,Libreria,5,4,20
2828,2024-06-03 19:32:19,Oleo,Arte,40,3,120
2829,2024-06-03 19:32:19,Olla,Cocina,100,3,300
2830,2024-06-03 19:32:19,Juguete,Mascotas,10,10,100
2831,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,5,2500
2832,2024-06-03 19:32:19,Bufanda,Indumentaria,50,5,250
2833,2024-06-03 19:32:19,Sarten,Cocina,50,5,250
2834,2024-06-03 19:32:19,Raqueta,Deportes,100,9,900
2835,2024-06-03 19:32:19,Raqueta,Deportes,100,3,300
2836,2024-06-03 19:32:19,Pelota,Deportes,50,2,100
2837,2024-06-03 19:32:19,Cocina,Cocina,500,2,1000
2838,2024-06-03 19:32:19,Pincel,Arte,20,4,80
2839,2024-06-03 19:32:19,Guitarra,Musica,300,4,1200
2840,2024-06-03 19:32:19,Lapicera,Libreria,10,3,30
2841,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,10,15000
2842,2024-06-03 19:32:19,Notebook,Tecnologia,1000,7,7000
2843,2024-06-03 19:32:19,Bufanda,Indumentaria,50,7,350
2844,2024-06-03 19:32:19,Microfono,Musica,100,7,700
2845,2024-06-03 19:32:19,Cuaderno,Libreria,20,1,20
2846,2024-06-03 19:32:19,Lienzo,Arte,100,4,400
2847,2024-06-03 19:32:19,Television,Tecnologia,1500,5,7500
2848,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,6,12000
2849,2024-06-03 19:32:19,Cuchillo,Cocina,20,4,80
2850,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,10,15000
2851,2024-06-03 19:32:19,Smartphone,Tecnologia,300,8,2400
2852,2024-06-03 19:32:19,Oleo,Arte,40,8,320
2853,2024-06-03 19:32:19,Acrilico,Arte,30,7,210
2854,2024-06-03 19:32:19,Teclado,Musica,200,2,400
2855,2024-06-03 19:32:19,Lapicera,Libreria,10,4,40
2856,2024-06-03 19:32:19,Comedero,Mascotas,20,6,120
2857,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,3,300
2858,2024-06-03 19:32:19,Bateria,Musica,500,7,3500
2859,2024-06-03 19:32:19,Campera,Indumentaria,500,3,1500
2860,2024-06-03 19:32:19,Pincel,Arte,20,10,200
2861,2024-06-03 19:32:19,Guitarra,Musica,300,10,3000
2862,2024-06-03 19:32:19,Regla,Libreria,5,6,30
2863,2024-06-03 19:32:19,Tablet,Tecnologia,500,5,2500
2864,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
2865,2024-06-03 19:32:19,Remera,Indumentaria,100,10,1000
2866,2024-06-03 19:32:19,Sillon,Muebles,500,6,3000
2867,2024-06-03 19:32:19,Sarten,Cocina,50,1,50
2868,2024-06-03 19:32:19,Olla,Cocina,100,3,300
2869,2024-06-03 19:32:19,Camiseta,Deportes,100,1,100
2870,2024-06-03 19:32:19,Cama,Muebles,1000,2,2000
2871,2024-06-03 19:32:19,Television,Tecnologia,1500,6,9000
2872,2024-06-03 19:32:19,Pantalon,Indumentaria,300,2,600
2873,2024-06-03 19:32:19,Juguete,Mascotas,10,7,70
2874,2024-06-03 19:32:19,Libro,Libreria,50,10,500
2875,2024-06-03 19:32:19,Camiseta,Deportes,100,2,200
2876,2024-06-03 19:32:19,Smartphone,Tecnologia,300,3,900
2877,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,9,1800
2878,2024-06-03 19:32:19,Pintura,Arte,50,7,350
2879,2024-06-03 19:32:19,Remera,Indumentaria,100,3,300
2880,2024-06-03 19:32:19,Pelota,Deportes,50,1,50
2881,2024-06-03 19:32:19,Silla,Muebles,100,1,100
2882,2024-06-03 19:32:19,Cuchillo,Cocina,20,9,180
2883,2024-06-03 19:32:19,Tenedor,Cocina,10,10,100
2884,2024-06-03 19:32:19,Bufanda,Indumentaria,50,2,100
2885,2024-06-03 19:32:19,Amplificador,Musica,200,6,1200
2886,2024-06-03 19:32:19,Comedero,Mascotas,20,7,140
2887,2024-06-03 19:32:19,Mesa de luz,Muebles,50,5,250
2888,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,2,600
2889,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,3,4500
2890,2024-06-03 19:32:19,Pintura,Arte,50,4,200
2891,2024-06-03 19:32:19,Tablet,Tecnologia,500,7,3500
2892,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,9,13500
2893,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,4,800
2894,2024-06-03 19:32:19,Pantalon,Indumentaria,300,6,1800
2895,2024-06-03 19:32:19,Correa,Mascotas,15,3,45
2896,2024-06-03 19:32:19,Goma,Libreria,5,10,50
2897,2024-06-03 19:32:19,Notebook,Tecnologia,1000,1,1000
2898,2024-06-03 19:32:19,Regla,Libreria,5,5,25
2899,2024-06-03 19:32:19,Campera,Indumentaria,500,8,4000
2900,2024-06-03 19:32:19,Pincel,Arte,20,1,20
2901,2024-06-03 19:32:19,Camiseta,Deportes,100,3,300
2902,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,8,2400
2903,2024-06-03 19:32:19,Pantalon,Indumentaria,300,7,2100
2904,2024-06-03 19:32:19,Campera,Indumentaria,500,5,2500
2905,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,3,900
2906,2024-06-03 19:32:19,Cuchillo,Cocina,20,10,200
2907,2024-06-03 19:32:19,Juguete,Mascotas,10,5,50
2908,2024-06-03 19:32:19,Acrilico,Arte,30,3,90
2909,2024-06-03 19:32:19,Pantalon,Indumentaria,300,3,900
2910,2024-06-03 19:32:19,Campera,Indumentaria,500,3,1500
2911,2024-06-03 19:32:19,Cuaderno,Libreria,20,10,200
2912,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,9,1800
2913,2024-06-03 19:32:19,Microfono,Musica,100,6,600
2914,2024-06-03 19:32:19,Raqueta,Deportes,100,4,400
2915,2024-06-03 19:32:19,Tablet,Tecnologia,500,3,1500
2916,2024-06-03 19:32:19,Goma,Libreria,5,6,30
2917,2024-06-03 19:32:19,Guitarra,Musica,300,10,3000
2918,2024-06-03 19:32:19,Microfono,Musica,100,2,200
2919,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,7,2100
2920,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,1,300
2921,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,9,13500
2922,2024-06-03 19:32:19,Mesa de luz,Muebles,50,4,200
2923,2024-06-03 19:32:19,Amplificador,Musica,200,7,1400
2924,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,5,1000
2925,2024-06-03 19:32:19,Oleo,Arte,40,2,80
2926,2024-06-03 19:32:19,Silla,Muebles,100,10,1000
2927,2024-06-03 19:32:19,Microondas,Electrodomesticos,500,6,3000
2928,2024-06-03 19:32:19,Bicicleta,Deportes,500,8,4000
2929,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,5,10000
2930,2024-06-03 19:32:19,Bicicleta,Deportes,500,7,3500
2931,2024-06-03 19:32:19,Correa,Mascotas,15,4,60
2932,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,8,16000
2933,2024-06-03 19:32:19,Cama,Mascotas,100,8,800
2934,2024-06-03 19:32:19,Bateria,Musica,500,4,2000
2935,2024-06-03 19:32:19,Cocina,Cocina,500,9,4500
2936,2024-06-03 19:32:19,Camiseta,Deportes,100,1,100
2937,2024-06-03 19:32:19,Bufanda,Indumentaria,50,2,100
2938,2024-06-03 19:32:19,Aspiradora,Electrodomesticos,300,6,1800
2939,2024-06-03 19:32:19,Libro,Libreria,50,2,100
2940,2024-06-03 19:32:19,Microfono,Musica,100,10,1000
2941,2024-06-03 19:32:19,Cama,Muebles,1000,8,8000
2942,2024-06-03 19:32:19,Bufanda,Indumentaria,50,9,450
2943,2024-06-03 19:32:19,Collar,Mascotas,15,6,90
2944,2024-06-03 19:32:19,Mesa de luz,Muebles,50,6,300
2945,2024-06-03 19:32:19,Regla,Libreria,5,8,40
2946,2024-06-03 19:32:19,Raqueta,Deportes,100,3,300
2947,2024-06-03 19:32:19,Botines,Deportes,200,5,1000
2948,2024-06-03 19:32:19,Lienzo,Arte,100,4,400
2949,2024-06-03 19:32:19,Teclado,Musica,200,7,1400
2950,2024-06-03 19:32:19,Guitarra,Musica,300,6,1800
2951,2024-06-03 19:32:19,Correa,Mascotas,15,2,30
2952,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
2953,2024-06-03 19:32:19,Comedero,Mascotas,20,4,80
2954,2024-06-03 19:32:19,Notebook,Tecnologia,1000,5,5000
2955,2024-06-03 19:32:19,Cocina,Cocina,500,5,2500
2956,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
2957,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,10,15000
2958,2024-06-03 19:32:19,Cama,Muebles,1000,2,2000
2959,2024-06-03 19:32:19,Cuaderno,Libreria,20,4,80
2960,2024-06-03 19:32:19,Lienzo,Arte,100,1,100
2961,2024-06-03 19:32:19,Tablet,Tecnologia,500,5,2500
2962,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
2963,2024-06-03 19:32:19,Cuaderno,Libreria,20,2,40
2964,2024-06-03 19:32:19,Acrilico,Arte,30,10,300
2965,2024-06-03 19:32:19,Microfono,Musica,100,7,700
2966,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,7,1400
2967,2024-06-03 19:32:19,Mesa de luz,Muebles,50,8,400
2968,2024-06-03 19:32:19,Teclado,Musica,200,9,1800
2969,2024-06-03 19:32:19,Botines,Deportes,200,4,800
2970,2024-06-03 19:32:19,Camiseta,Deportes,100,8,800
2971,2024-06-03 19:32:19,Tablet,Tecnologia,500,7,3500
2972,2024-06-03 19:32:19,Smartphone,Tecnologia,300,8,2400
2973,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,7,700
2974,2024-06-03 19:32:19,Cama,Muebles,1000,3,3000
2975,2024-06-03 19:32:19,Lienzo,Arte,100,7,700
2976,2024-06-03 19:32:19,Tablet,Tecnologia,500,5,2500
2977,2024-06-03 19:32:19,Lienzo,Arte,100,8,800
2978,2024-06-03 19:32:19,Pintura,Arte,50,6,300
2979,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,10,2000
2980,2024-06-03 19:32:19,Amplificador,Musica,200,4,800
2981,2024-06-03 19:32:19,Raqueta,Deportes,100,5,500
2982,2024-06-03 19:32:19,Lapicera,Libreria,10,7,70
2983,2024-06-03 19:32:19,Goma,Libreria,5,6,30
2984,2024-06-03 19:32:19,Cocina,Cocina,500,3,1500
2985,2024-06-03 19:32:19,Cuaderno,Libreria,20,4,80
2986,2024-06-03 19:32:19,Oleo,Arte,40,4,160
2987,2024-06-03 19:32:19,Teclado,Musica,200,4,800
2988,2024-06-03 19:32:19,Botines,Deportes,200,8,1600
2989,2024-06-03 19:32:19,Cama,Mascotas,100,9,900
2990,2024-06-03 19:32:19,Pincel,Arte,20,10,200
2991,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,10,1000
2992,2024-06-03 19:32:19,Sarten,Cocina,50,5,250
2993,2024-06-03 19:32:19,Tablet,Tecnologia,500,10,5000
2994,2024-06-03 19:32:19,Bufanda,Indumentaria,50,7,350
2995,2024-06-03 19:32:19,Pelota,Deportes,50,1,50
2996,2024-06-03 19:32:19,Juguete,Mascotas,10,10,100
2997,2024-06-03 19:32:19,Olla,Cocina,100,6,600
2998,2024-06-03 19:32:19,Bufanda,Indumentaria,50,8,400
2999,2024-06-03 19:32:19,Pintura,Arte,50,1,50
3000,2024-06-03 19:32:19,Pintura,Arte,50,6,300
3001,2024-06-03 19:32:19,Remera,Indumentaria,100,1,100
3002,2024-06-03 19:32:19,Campera,Indumentaria,500,3,1500
3003,2024-06-03 19:32:19,Teclado,Musica,200,7,1400
3004,2024-06-03 19:32:19,Smartwatch,Tecnologia,200,4,800
3005,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,1,2000
3006,2024-06-03 19:32:19,Pelota,Deportes,50,1,50
3007,2024-06-03 19:32:19,Oleo,Arte,40,9,360
3008,2024-06-03 19:32:19,Cama,Muebles,1000,10,10000
3009,2024-06-03 19:32:19,Cocina,Cocina,500,2,1000
3010,2024-06-03 19:32:19,Comedero,Mascotas,20,10,200
3011,2024-06-03 19:32:19,Goma,Libreria,5,3,15
3012,2024-06-03 19:32:19,Libro,Libreria,50,6,300
3013,2024-06-03 19:32:19,Television,Tecnologia,1500,6,9000
3014,2024-06-03 19:32:19,Heladera,Electrodomesticos,2000,2,4000
3015,2024-06-03 19:32:19,Lienzo,Arte,100,7,700
3016,2024-06-03 19:32:19,Cama,Muebles,1000,6,6000
3017,2024-06-03 19:32:19,Pantalon,Indumentaria,300,3,900
3018,2024-06-03 19:32:19,Comedero,Mascotas,20,4,80
3019,2024-06-03 19:32:19,Tenedor,Cocina,10,7,70
3020,2024-06-03 19:32:19,Amplificador,Musica,200,5,1000
3021,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,7,1400
3022,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,4,6000
3023,2024-06-03 19:32:19,Sarten,Cocina,50,7,350
3024,2024-06-03 19:32:19,Notebook,Tecnologia,1000,3,3000
3025,2024-06-03 19:32:19,Smartphone,Tecnologia,300,1,300
3026,2024-06-03 19:32:19,Smartphone,Tecnologia,300,3,900
3027,2024-06-03 19:32:19,Television,Tecnologia,1500,6,9000
3028,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,10,1000
3029,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
3030,2024-06-03 19:32:19,Teclado,Musica,200,8,1600
3031,2024-06-03 19:32:19,Lavarropas,Electrodomesticos,1500,10,15000
3032,2024-06-03 19:32:19,Guitarra,Musica,300,10,3000
3033,2024-06-03 19:32:19,Botines,Deportes,200,9,1800
3034,2024-06-03 19:32:19,Television,Tecnologia,1500,1,1500
3035,2024-06-03 19:32:19,Pantalon,Indumentaria,300,2,600
3036,2024-06-03 19:32:19,Microfono,Musica,100,6,600
3037,2024-06-03 19:32:19,Comedero,Mascotas,20,9,180
3038,2024-06-03 19:32:19,Smartphone,Tecnologia,300,5,1500
3039,2024-06-03 19:32:19,Smartphone,Tecnologia,300,9,2700
3040,2024-06-03 19:32:19,Bufanda,Indumentaria,50,1,50
3041,2024-06-03 19:32:19,Juguete,Mascotas,10,3,30
3042,2024-06-03 19:32:19,Zapatillas,Indumentaria,200,6,1200
3043,2024-06-03 19:32:19,Olla,Cocina,100,5,500
3044,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,4,400
3045,2024-06-03 19:32:19,Libro,Libreria,50,10,500
3046,2024-06-03 19:32:19,Cafetera,Electrodomesticos,100,4,400
3047,2024-06-03 19:32:19,Tablet,Tecnologia,500,10,5000
3048,2024-06-03 19:32:19,Bicicleta,Deportes,500,6,3000
3049,2024-06-03 19:32:19,Pintura,Arte,50,8,400
3050,2024-06-03 19:32:19,Libro,Libreria,50,3,150
3051,2024-06-03 19:32:19,Guitarra,Musica,300,6,1800
3052,2024-06-03 19:32:19,Bicicleta,Deportes,500,5,2500
3053,2024-06-03 19:32:19,Comedero,Mascotas,20,3,60
3054,2024-06-03 19:32:19,Notebook,Tecnologia,1000,8,8000
3055,2024-06-03 19:32:19,Cama,Mascotas,100,1,100
3056,2024-06-03 19:32:19,Collar,Mascotas,15,9,135
3057,2024-06-03 19:32:19,Cama,Mascotas,100,4,400
3058,2024-06-03 19:32:19,Microfono,Musica,100,3,300
3059,2024-06-03 19:32:19,Collar,Mascotas,15,3,45
3060,2024-06-03 19:32:19,Comedero,Mascotas,20,10,200
3061,2024-06-03 19:32:19,Tablet,Tecnologia,500,1,500
3062,2024-06-03 19:32:19,Comedero,Mascotas,20,7,140
3063,2024-06-03 19:32:19,Television,Tecnologia,1500,7,10500
3064,2024-06-03 19:32:19,Bateria,Musica,500,2,1000
3065,2024-06-03 19:32:19,Campera,Indumentaria,500,1,500
3066,2024-06-03 19:32:19,Smartphone,Tecnologia,300,4,1200
3067,2024-06-03 19:32:19,Bufanda,Indumentaria,50,3,150
3068,2024-06-03 19:32:19,Pincel,Arte,20,4,80
3069,2024-06-03 19:32:19,Regla,Libreria,5,4,20
3070,2024-06-03 19:32:19,Lienzo,Arte,100,5,500
3071,2024-06-03 19:32:19,Comedero,Mascotas,20,10,200
3072,2024-06-03 19:32:19,Mesa de luz,Muebles,50,7,350
3073,2024-06-03 19:32:19,Collar,Mascotas,15,4,60
3074,2024-06-03 19:32:19,Mesa,Muebles,300,7,2100
